rating_star,comment,emote
5,Hình ảnh mang tính chất minh họa . Rất hợp với giá tiền sản phẩm tuyệt vời nên mua nha mọi người ơi .,positive
1,"Mua cái quần về chắc vứt xó , ko dám mặc to thùng thình như cho người già mang ... mặc dù đã xem bảnh size quần",negative
5,"Chào mừng bạn đến với bảng nhớ tạm của Gboard , bất kỳ văn bản nào bạn sao chép sẽ được lưu tại đây .",
5,Không nói nhiều . Kể mà có 6 sao cũng cho shop 6 sao . Mà tiếc có mỗi 5 sao là mã rồi,
5,San pham đep tốt không có gi để chê mình đặt 10 cai mà ngon ngon lam ok nha,positive
5,Hàng bên shop rất đẹp mọi ng nên mua nha ! Hihi Hình ảnh mang tính chất nhận xu,positive
5,Ok . Hù iu hụi quá nhiều lắm à thế mặc áo dài dài bờ vai thon gọn và dễ chịu hơn,negative
5,Nhận hàng r ? m ! ! Chất lượng cũng đc hơi lâu do dịch có gì lsau ung ho nha !,negative
5,"Quần lồi đái , phải mặc 2 quần xịp đùi , mà phải cấy 9 k , cảm ơn shop dé",negative
5,K có hình ảnh nhưng rất đẹp nên mua nhé mọi người giá thành vậy là oke rồi,positive
5,Tình chỉ đep khi tình con gian vỡ . noi đi nói lại thì nên mua nha moi ng ơi .. hjhj,
5,"Mùa hè bỏ bỉm ra cho nó mát và cái kết hứng trọn "" cục zàng nóng hổi "" ... 🤭",negative
5,Quần đẹp vừa vănj thoải mái . Nói chung là okee sẽ quay lại ủng hộ shop 🤟 👍 🍀 🍀 🍀 🍀 🍀,positive
5,"Hàng đẹp y hình , nên mua nha mọi người , hình ảnh và video mang tính chất nhận xu",positive
5,"Sản phẩm ok . Phù hợp với giá tiền , Các bạn nên mua nhé . Sẽ ủng hộ shop nhiều",
5,"Quần khá dày dặn , đẹp phù hợp với giá tiền , nên mua nha mn . Lấy tạm ảnh cho nhanh",
4,Mình có ghi chú là đặt mua 1 ghi và 1 đen . Nhưng shop giao 2 cái đều ghi .,
5,"Mùa hè bỏ bỉm ra cho nó mát và cái kết hứng trọn "" cục zàng nóng hổi "" ... 🤭",negative
5,"Trên cả tuyệt vời , tui khuyên sẽ nên mua hàng ở shop này hàng OK lắm khỏi phải lo",positive
5,"Cuộc sống vốn ngắn ngủi , hãy sống thật tốt , không đau lòng , không nuối tiếc điều gì .",negative
5,Ổn lắm nha ..... Nên mua luôn nha mấy bạn . Nên nâng lên 1 size nếu muốn thoải mái,
5,DÙ BẠN ĐANG NGHI NGỜ BẠN CŨNG KHÔNG THỂ NGHI NGỜ ĐIỀU BẠN ĐANG NGHI NGỜ,
5,Đồ rất chất lượng sẽ ủng hộ dài dài cảm ơn shop see u soon ❤ ❤ ❤ ❤ ❤ ❤,positive
4,So với mình thì quần hơi rộng . Nói chung 85 k thì mua hợp lí rồi .,negative
5,"Hàng ok , hợp túi tiền . Hình ảnh mang tính chất nhận xu . Akjffinccff",positive
5,"Cũng đẹp , vừa vs giá tiền . Mỗi tội quần trắng shop để hơi bẩn",negative
5,"Hình ảnh chỉ mang tính chất nhận xu , quần đẹp mà nhanh bung chỉ lắm",positive
5,"Đúng chất đẹp , chất lượng , rẻ luôn ạ . Đáng mua nha m . n k làm m . n thất vọng đâu",positive
5,Quần đẹp nên mua . Hình ảnh video không liên quan gì đến sản phẩm,
4,"Màu bên ngoài hơi nhạt hơn trong hình , nói chung ổn trong tầm giá .",negative
5,56 kg cao 1 m74 đặt size L là mặc đẹp tuyệt vời luôn nha . Đỉnh đỉnh,positive
1,":) làm ăn kiểu gì để tui phải chửi , nhắn tin honggg rep luôn ,",negative
5,Hàng tốt đẹp vừa logf nênn mua nha mng cảm ơn mng đã đọc hihihiihiii,positive
1,Kg giong nhưng mo ta rất dày . mất sữa lai het 50 k nua tệ qua,negative
5,Ảnh k liên quan 🤣 quần đẹp lắm vừa túi tiền 😘 😘 😘 😘 😘 😘 😘 😘 😘 😘 😘 😘 😘 😘 😘 😘 😘 😘,positive
5,Lưng quần hơi chật nha shop Còn lại thì đều ok tất,
5,Sản phẩm đẹp lúm ạaaaa 😻 😻 sẽ ủng hộ shop tiếp 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍,positive
4,"Chọn 2 màu khác nhưng nhưng lại bị gộp thành 1 màu ,",negative
5,Quá đẹp luôn vừa với size mình mua luôn cảm ơn shop,positive
5,Nxjxbxjdn hàng oke nha ncjcndjcnfncnxnxnxnxn nsmka đánh giá để nhận xu,
5,"Lấy size lớn nhưng vẫn chật , ko có giãn , khá buồn ................",negative
5,"đã nhận hàng , đồ siêu đẹp , siêu cưng kkkkkkkkkkkkkkkkkkkkkkkkk",positive
1,Hàng kém chất lượng k giống quảng cáo . không có lần sau,negative
4,"Màu sắc : đen , ghi 3X l 70-75 kg nhỏ xíu mặc hong vừa 😃",
5,Hàng đẹp nha mọi người nên mua ạ . ........................................................... ok ok,positive
5,San pham chat lượng hop giá tiền . Vải okkkkKkkkkkkkkkkkkkkkk,negative
5,Quan dep.mac vua nha.vai hoi mong nha.giong hinh 100 %,
5,Quần ok nhé mng Nên muaaaa Ghiivfrthvđiinbgjikmvghụhvvffy,
3,Chất liệu : bình thường Màu sắc : đen + trắng Tạm được,positive
5,Đánh giá này mang tính chất hay kiểu như là nhận xu thôi có đc không,negative
5,Không giong hinh quang cao nhe moi nguoi . Khong giong hinh quang cao nhe moi nguoi … … … … … … … … … …,negative
5,Chất vải đẹp 🩷 🩷 lên form cũng đẹp 10 ₫,positive
5,"📌 không ngờ giá rẻ mà đẹp v luôn , mn nên mua nha",positive
5,M62 . 62 kg size : L mặc vừa giao nhanh,negative
5,"Chất lượng ổn với giá tiền , nên mua nha mn",
5,Quần vải kaki lên from đẹp,positive
5,hàng chat luợng đúng size shop uy tín,
5,"Quần đẹp , chỉ khâu chắc chắn . mặc rất dc nhé 👌 👌 👍",positive
5,Hàng làm không đạt chất lượng,
1,"Quần cũ , size rộng hơn bình thường",negative
5,Quần vãi ok nha . Mặc thoải mái . Đẹp,positive
5,"Oke , nhưng giao hơi chậm xíu",negative
5,Quần đẹp giống như hìnhh,
5,Quần đẹp lắm shop lân sau ung họ thêm,negative
5,"Sản phẩm oki trong tầm giá , cảm thấy hài lòng",positive
5,Quần đẹp như hình ảnh shop quảng cáo,negative
1,Vưa mua về đã rách,
5,Quần ok đẹp sẽ ủng hộ thêm,positive
2,Mới mua chưa mặc đã bị rách rồi,negative
5,Quần đẹp giao hàng hơi lâu,negative
1,Quần bị thủng nhiều chỗ,
4,Chất liệu : tam duoc Đúng với mô tả : ok,positive
5,Sản phẩm phù hợp với giá tiền,negative
1,Đúng với mô tả : rua mot lan bi hong,negative
5,Màu sắc : tốt Chất liệu : tốt Đúng với mô tả : tốt,positive
5,"Quần đẹp , vải dày , form đẹp nha",positive
5,"Hàng giao nhanh , chất lượng tốt nên mua",positive
5,Đúng với mô tả : đúng Màu sắc : đẹp Chất liệu : ổn,positive
5,Chất liệu : tot Màu sắc : dep Đúng với mô tả : dung,positive
5,Chất lượng tốt . Fom chuẩn,positive
5,"Chất lượng tốt , giao hàng nhanh",positive
5,"Ok nha moi ng , với giá tiền này thì k đòi hỏi gì thêm",negative
5,Đẹp lắm nên mua ạ . Chất vải thì khỏi bàn mua cho thằng ck biết có ưng kh . Kh ưng bán lấy lại tiền 😝 😝,positive
5,OK lắm uy tín chất lượng cao nên sẽ mua thêm,
5,Vải khá cứng nhưng cũng ổn . giao hàng rất nhanh,positive
5,Sản phẩm đúng mô tả ! Tặng shop 5 sao,
5,Giao hàng nhanh . Quần đẹp,positive
5,"Hàng ok chuẩn , giao hàng cũng khá nhanh",positive
5,Quần đẹp vải mát quá ok trong tầm giá,positive
5,Đẹp Chất vải đẹp Nói chung nên mua ❤ ️,positive
5,Giao nhanh … với giá đó thì hàng ok,negative
5,Quần ôm gọn mặc mát giao hàng nhah,
5,Hàng chất lượng tốt hợp với giá thành,positive
5,"Quần giống như hình , vải đẹp , đáng mua",positive
5,"Quần size hơi rộng , chất liệu tốt",positive
5,"Đẹp , vải tốt .. đáng mua",positive
5,Quần mặc rất đẹp và vừa vặn,positive
5,Mặc vừa y luôn . Vải dày dặn,negative
5,Quần chất lượng quá đẹp luôn á,positive
5,Nên tăng theo 1 size cho vừa ý .,
5,"Đồ đẹp lắm ạ , mua 2 lần rồi ạ sẽ ủng hộ shop tiếp",negative
5,Phần lưng chật so với số kg,negative
5,Quần rất đẹp nha mn sẽ ung hô shop tip ak,positive
5,Hơi nhỏ . Nhưng vẫn mặc vừa . Nên mua + thêm 1 sz,
5,"Xịn nhé , mn chú ý size chọn mặc cho vừa đẹp nhé",positive
5,Hình ko liên quan . Quần đẹp sẽ ủng hộ tiếp,positive
5,"Đúng vs hình mô tả , mặc vào tôn dáng",negative
4,"Màu sắc : fom hơi chật , biết vậy m đổi size L",negative
5,"Hàng y hình , tiếc là k có cơ giãn",
4,"Vải hơi mỏng , giá vậy cũng đc",
1,trong hình thì đẹp .. ở ngoài như tẻ què,negative
5,quần đẹp .. hình ảnh mang tính chất nhận xu,positive
5,Quần đẹp nhưng hơi ngắn . Dài xíu nữa là oke,negative
5,Sản phẩm đẹp phù hợp giá tiền Quá ưng 😍 😍 😍 😍,positive
5,Hơi nhiều chỉ thừa . vải ok với giá thành,negative
5,"Đồ rất đẹp nha , sẽ ủng hộ shop thêm",positive
3,Ghi tới 55 kí mà ko co giãn mặt chật quá,
5,Quần dò hơi nhàu . mà thôi dẫy cũng đc,negative
3,Chất liệu : áo khoác đặt mẩu này giao mẩu kia .,positive
5,Quần rất OK lần sao ung hộ shop tiếp,positive
5,Chất liệu : ok Màu sắc : ok Đúng với mô tả : ok,positive
5,Quần tạm được . Chưa mặc thử . Đaanh giá sau,
5,"Quần đẹp lắm nha shop , mặc chuẩn from , đẹp",positive
4,"Chỉ thừa nhiều , vải kaki hơi cứng nha mn",negative
3,Mình 67 kg nhưng mặc chật . Không đc thoải mái,
5,Phải mua tăng lên 1 size mới sài được,positive
5,Đúng với mô tả : ok Màu sắc : ok Chất liệu : ok Ok,positive
5,Đặt mầu ghi mà shop lại đưa mầu đen,
4,Quần đẹp nhưng hơi chật . Túi thì quá nhỏ,negative
1,Quần xấu lại còn đắt vải thì thô,negative
4,Chất liệu vãi mõng k được co dãn,
5,Hàng k vấn đề . Giao nhầm 1 quần .,
3,Đúng với mô tả : màu sắc không giống hình,negative
5,Màu sắc : ok Chất liệu : ok Đep,positive
3,Mặc lần đầu xong chạy bị rách ạ,
5,"Hàng ok với giá tiền , ae lên mua",negative
5,Chất liệu : kaki Màu sắc : đen Đúng với mô tả : ok,positive
5,Quần dep tuyet voi dung mo ta,positive
5,Chất liệu : ok Màu sắc : ok Đúng với mô tả : đẹp,positive
1,Đặt 2 quần nhưng chỉ giao 1 quần …,negative
1,Hàng bạc màu shop nói chuyện k tốt,positive
5,Chất vải ko ưng mấy hi,positive
5,túi quần bị thủng 1 lỗ nhỏ,
5,Quần đẹp rất hợp với giá tiền,positive
4,Giao màu hơi lợt so với hình,negative
5,Quần oke qua đẹp vua gia tien,positive
5,Quần giá v là đẹp rồi .,positive
5,Hàng đẹp rất đáng tiền … … … … … … … .,positive
5,Hàng rất đẹp .. mặt thích lắm shop nhé,positive
5,Đúng với mô tả : ok lắm moi ng,positive
5,Quần đẹp lên phom ok nha,positive
1,Quần mới mang mà đã rách rồi,negative
5,Màu sắc : đen Chất liệu : kaki Quần ok,positive
5,Chất liệu : ok Đúng với mô tả : dẹp,positive
5,Quần rẻ dẹp lắm ạ,negative
4,Sp okey đẹp ! Mn nên mua,positive
5,Hàng đẹp y hình Chất lượng,positive
3,Màu sắc : sai Giao hàng sai màu,positive
5,Hàng ok lắm . sẽ mua lại,positive
5,Quần ok luôn nha mọi ng,positive
2,"Vãi mỏng , với bị xanh kim",negative
5,Chất liệu : ok Màu sắc : ok Tam ổn,positive
5,Chỉ hơi thừa .. nhưng vài ok,negative
1,Bán hàng không có trách nhiệm .,
3,Túi k bỏ vừa cái đt,negative
1,giao hàng không đúng mẫu .,negative
1,Quần k giống mô tả,
1,Giao k đúng mẫu mã,negative
5,Sản phẩm đẹp chất lượng,positive
5,Chất vải ok lắm nha,positive
5,Quần ok . Túi hơi nhỏ,negative
5,quần ok nhưng hơi dài,negative
5,Hàng OK với giá tiền,negative
5,Màu sắc : ok Chất liệu : ok Đep,positive
5,Quần rất ưng mn nha,positive
5,Sản phẩm rất ok nha .,positive
5,OK ủng hộ lâu dày,positive
5,"Tiền nào của nấy thôi , vs tầm giá này không thể đòi hỏi gì hơn",
3,"Đúng với mô tả : size ghi vậy nhưng hơi chật ai mua thì nên chọn size lớn hơn bình thường lịch lãm và quyến rũ . Một sự nhầm lẫn nhỏ đã khiến Ana trở thành sếp của mình . Với lời nói dối này , cuộc sống của cô bắt đầu thay đổi hoàn toàn . Ana và Will dần trở nên thân thiết và tình cảm giữa họ nảy nở . Tuy nhiên , những rắc rối và tình huống dở khóc dở cười không ngừng xảy ra khi Ana phải",negative
5,bnajaksksknsnsnsnzjksklvbmdkakfaklbs jailvbzlm ✌ ️ 🤪 🫢 🙄 🤪 🤪,negative
5,Quá đẹp luôn so với giá ạ,positive
5,Dfygv hh bdbbd ndhnd nd . Dnd dnd d jd đn đn dnđ d djđ bdbbd dndnd dkd dkak dkao dí dnd . Djs d jds d . Đjjđ djdjdn dkdjđ eidjnd đjdjnd djdjd . Djdnd d djd d d jd d . D d,negative
5,Viettel kinh chuc Quy khach mot ngay sinh nhat ngap tran niem vui va hanh phuc ben gia dinh cung nguoi than . Tran trong cam on Quy khach da yeu men va dong hanh cung Viettel .,
5,Đã mua 1 lần rôi nên tin tg ở shop minh còn chưa khui hàng nữa . Lân sau ung hộ shop tiếp,
5,Hình ảnh chỉ mang tính chất nhận xu . Nhờ người nhà nhận nên mình chưa thấy sp . Hi vọng ok,positive
5,Rất đẹp lần thứ 2 mua lại vẫn K thất vọng . Cảm ơn shop nhiều lắm .,negative
5,Mua dùm nên k biết như nào cả hi Đánh giá mang tính nhận xu thoi ạ,
5,Rủ nhau đi làm việc với các bạn có thể cho mình 1 Like nhét vào trong đó,
5,Đẹp lắm nha mn . Sr vì hình ảnh và video ko liên qua . … … … … … … … … ..,positive
3,Hình ảnh video chỉiii mangg tínhhsj chậtdn minhgh hoạasd nhận cuu,positive
5,đẹp xuất sắt ạ ... đáng mua nha ❤ ️ ❤ ️ ❤ ️ sẽ ủng hộ shop tiếp ạ,positive
5,Vsjdbid oe odd JC SMS jà iz SJC siddbôdbsbzos xksbjsbsibsisb,
5,"When i love someone , that person is unique duyouanderten",positive
5,Video mang tính chất nhận xu . Shhsbdmsnxxbnssnxbxbnsnzbxbxnsmznxnxxbjdsjnddjxhhxbxbcbfb,positive
5,K quá chất lượng nhưng phù hợp với giá tiền bỏ ra . Khá hài lòng . Sẽ ủng hộ thêm,positive
5,"Màu nhạt như trong video không đậm như ảnh , chất thô hơi cứng , nhưng mặc lên form cũng đẹp",negative
5,Chất liệu : kaki Màu sắc : đủ màu Đúng với mô tả : ok Mình mua lại mấy lần rồi . Mua đc giá sale nên cũng khá rẻ . Mặc cũng thoải mái . Nói chung khá hài lòng,positive
5,"Đúng với mô tả : quần vừa vặn , màu như trong hình , vải không quá dầy , mỗi tội hơi nhiều chỉ thừa",negative
5,"Màu sắc : dden Đúng với mô tả : đúng Chất liệu : ok Quần short okie , vải ok form cũng okkkkkkkkkkkkkkk",positive
5,"Chất liệu : Ok Đúng với mô tả : như shop giới thiệu Màu sắc : Ok Giao hàng nhanh , sản phẩm đúng như shop giới thiệu",positive
5,"Tạm dc 44 ( ) 7 , , .. , , , , , 55 rdfhbdjhhggggggggvvv . Gvbgchc vcgvvgc Gv M",negative
3,"Quần ko chuẩn size , 1 m67 73 kg ko mặc vừa , mẫu mã thì y hình , vải mỏng",negative
5,Đúng với mô tả : đúng mô tả Màu sắc : đen . ghi Chất liệu : kb Hình ảnh mang tính chất nhận xu . Vội k kịp chụp,positive
5,"Màu sắc : màu sắc như hình ảnh Đúng với mô tả : như mô tả Chất liệu : kaki Sản phẩm chấy lượng , cho shop 5 sao",positive
5,Qeyogssvj ục ịch uuahshsbdbdbxbxx xxdbsjisososisbsbbsbssb,negative
4,Màu sắc : xám Đúng với mô tả : đúng Chất liệu : vải Quần mỏng ko như mong đợi Không biết mặc vô đi đứng có bung chỉ ko nửa,negative
5,Sản phẩm ok Giao hàng ok Quần mặc thoáng mình mua vừa y luôn chất vải ko có mỏng mặc rất tốt,positive
